part,clause,page,lineno,field,value
2,,55,6,"E.Info.AUM-1-1.ACM],",each managed access via
2,,55,7,E.Info.AUM-1-1.ACM.ManagedAccessPrivacyAsset],
2,,55,8,E.Info.AUM-1,-
2,,55,13,E.Info.AUM-1-1.ACM.AuthenticationMechanism],is not implemented.
2,,55,15,E.Info.AUM-1-1.ACM.AuthenticationMechanism],is not implemented.
2,,55,24,E.Info.AUM-1-2.ACM],Description of each access control mechanism required per ACM-1 for managing
2,,55,29,E.Info.AUM-1-2.ACM.UserInterfaces],A description of the user interfaces for the managed
2,,55,31,E.Info.AUM-1-2.ACM.ManagedAccessPrivacyAsset],Description of the managed access to
2,,55,33,E.Info.AUM-1-2.ACM.ManagedAccessSecurityAsset],Description of the managed access to
2,,55,36,E.Info.AUM-1-2.ACM.IntendedEnvironment],Description of
2,,55,44,E.Info.AUM-1,-
2,,56,8,E.Info.AUM-1-2.ACM.ReadOnlyFunctionality],
2,,56,13,E.Info.AUM-1-2.ACM.ReadOnlyLegal],References to all corresponding
2,,56,16,E.Info.DT.AUM-1-2],Description of the selected path through the decision tree in Figure 8 for each access
2,,56,17,E.Info.AUM-1-2.ACM].,
2,,56,18,E.Info.DT.AUM,-
2,,56,21,E.Info.AUM-1-2.ACM.IntendedEnvironment];,and
2,,56,23,E.Info.AUM-1-2.ACM.ReadOnlyFunctionality];,and
2,,56,25,E.Info.AUM-1-2.ACM.ReadOnlyLegal];,and
2,,56,26,E.Info.AUM-1-2.ACM].,
2,,57,6,"E.Info.AUM-1-2.ACM],",check whether the path
2,,57,7,E.Info.DT.AUM-1-2],ends with “NOT APPLICABLE” or “PASS”.
2,,57,8,"E.Info.DT.AUM-1-2],",examine its justification
2,,57,12,E.Info.DT.AUM-1-2],ends with
2,,57,14,E.Info.DT.AUM-1-2],ends with “FAIL”; and
2,,57,16,E.Info.DT.AUM-1-2].,
2,,57,18,E.Info.DT.AUM-1-2],ends with “FAIL”; or
2,,57,20,E.Info.DT.AUM-1-2].,
2,,58,11,E.Info.AUM-1-2.ACM].,
2,,58,19,E.Info.AUM-1-2.ACM].,
2,,58,26,E.Info.AUM-1-2.ACM].,
2,,58,32,E.Info.AUM-1-2.ACM].,
2,,59,4,"E.Info.AUM-1-2.ACM],",each managed access via user
2,,59,5,E.Info.AUM-1-2.ACM.ManagedAccessPrivacyAsset],and each
2,,59,16,E.Info.AUM-1,-
2,,59,21,E.Info.AUM-1-2.ACM.AuthenticationMechanism],is not implemented.
2,,59,23,E.Info.AUM-1-2.ACM.AuthenticationMechanism],is not implemented.
2,,61,4,E.Info.AUM-2-1.AuthenticationMechanism],Description of each authentication mechanism required per
2,,61,6,E.Info.AUM-2-1.AuthenticationMechanism.AuthFactor],Description of the authenticators
2,,61,8,E.Info.DT.AUM-2-1],Description of the selected path through the decision tree in Figure 9 for each
2,,61,9,E.Info.AUM-2-1.AuthenticationMechanism].,
2,,61,11,E.Info.DT.AUM-2-1],with the following property:
2,,61,22,E.Info.AUM-2,-
2,,61,34,"E.Info.AUM-2-1.AuthenticationMechanism],",check
2,,61,35,E.Info.DT.AUM-2-1],ends with “PASS”.
2,,61,36,"E.Info.DT.AUM-2-1],",examine its justification
2,,62,5,E.Info.DT.AUM-2-1],end with “PASS”; and
2,,62,7,E.Info.DT.AUM-2-1].,
2,,62,9,E.Info.DT.AUM-2-1],ends with “FAIL”; or
2,,62,11,E.Info.DT.AUM-2-1].,
2,,62,21,E.Info.AUM-2-1.AuthenticationMechanism.AuthFactor].,
2,,62,26,"E.Info.AuthenticationMechanism.AUM-2-1],",perform the authentication and
2,,62,30,E.Info.AUM-2-1.AuthenticationMechanism].,
2,,62,32,E.Info.AUM-2-1.AuthenticationMechanism].,
2,,63,7,E.Info.AUM-2-2.AuthenticationMechanism],Description of each authentication
2,,63,10,E.Info.AUM-2-2.AuthenticationMechanism.AuthFactor],Description of the authenticators
2,,63,12,E.Info.DT.AUM-2-2],Description of the selected path through the decision tree in Figure 10 for each
2,,63,13,E.Info.AUM-2-2.AuthenticationMechanism].,
2,,63,15,E.Info.DT.AUM-2-2],with the following property:
2,,63,16,E.Info.AUM-2,-
2,,63,17,E.Info.AUM-2-2.AuthenticationMechanism.AuthFactor],.
2,,64,6,"E.Info.AUM-2-2.AuthenticationMechanism],",check
2,,64,7,E.Info.DT.AUM-2-2],ends with “PASS”.
2,,64,8,"E.Info.DT.AUM-2-2],",examine its justification
2,,64,12,E.Info.DT.AUM-2-2],ends with
2,,64,14,E.Info.DT.AUM-2-2],ends with “FAIL”; and
2,,64,16,E.Info.DT.AUM-2-2].,
2,,64,18,E.Info.DT.AUM-2-2],ends with “FAIL”; or
2,,64,20,E.Info.DT.AUM-2-2].,
2,,65,12,E.Info.AUM-2-2.AuthenticationMechanism.AuthFactor].,
2,,65,17,"E.Info.AUM-2-2.AuthenticationMechanism],","activate two factor authentication,"
2,,65,22,E.Info.AUM-2-2.AuthenticationMechanism].,
2,,65,24,E.Info.AUM-2-2.AuthenticationMechanism].,
2,,66,30,E.Info.AUM-3.AUM],Description of each authentication mechanism required per AUM-1-1 (network
2,,66,32,E.Info.AUM-3.AUM.AuthVal],Description how the validation of the authenticator is
2,,66,34,E.Info.AUM-3.AUM.AuthEnv],Description of the available information about the
2,,66,36,E.Info.DT.AUM-3],Description of the selected path through the decision tree in Figure 11 for each
2,,66,37,E.Info.AUM-3.AUM].,
2,,66,39,E.Info.DT.AUM-3],with the following property:
2,,66,40,E.Info.AUM-3.AUM.AuthVal],
2,,66,41,E.Info.AUM-3.AUM.AuthEnv].,
2,,67,6,E.Info.AUM-3.AUM].,
2,,67,14,"E.Info.AUM-3.AUM],",check whether the path through
2,,67,15,E.Info.DT.AUM-3],ends with “PASS”.
2,,67,16,"E.Info.DT.AUM-3],",examine its justification
2,,67,20,E.Info.DT.AUM-3],end with “PASS”; and
2,,67,22,E.Info.DT.AUM-3].,
2,,67,24,E.Info.DT.AUM-3],ends with “FAIL”; or
2,,67,26,E.Info.DT.AUM-3].,
2,,68,14,E.Info.AUM-3.AUM],
2,,68,16,E.Info.AUM-3.AUM.AuthVal],by
2,,68,27,E.Info.AUM-3.AUM.AuthVal],by examining whether:
2,,69,4,E.Info.AUM-3.AUM.AuthVal],by
2,,69,14,E.Info.AUM-3.AUM],the confirmations in the implementation category dependent assessment unit are
2,,69,17,E.Info.AUM-3.AUM],a confirmation in the implementation category dependent assessment unit is not
2,,70,19,E.Info.AUM-4.AUM],Description of each authentication mechanism required per AUM-1-1 (network
2,,70,21,E.Info.AUM-4.AUM.ConfSecGoals],
2,,70,24,E.Info.AUM-4.AUM.AuthChange],
2,,70,30,E.Info.AUM-4.AUM],how the change of the authenticator is performed under
2,,70,32,E.Info.DT.AUM-4],Description of the selected path through the decision tree in Figure 12 for each
2,,70,33,E.Info.AUM-4.AUM.AuthChange].,
2,,70,35,E.Info.DT.AUM-4],with the following properties:
2,,70,45,E.Info.AUM,-
2,,70,56,E.Info.AUM,-
2,,70,61,E.Info.AUM-4.AUM],can be changed.
2,,71,6,"E.Info.AUM-4.AUM],",check whether the path
2,,71,7,E.Info.DT.AUM-4],ends with “NOT APPLICABLE” or “PASS”.
2,,71,8,"E.Info.DT.AUM-4],",examine its justification
2,,71,12,E.Info.DT.AUM-4],ends with
2,,71,14,E.Info.DT.AUM-4],ends with “FAIL”; and
2,,71,16,E.Info.DT.AUM-4].,
2,,71,18,E.Info.DT.AUM-4],ends with “FAIL”; or
2,,71,20,E.Info.DT.AUM-4].,
2,,72,7,E.Info.AUM-4.AUM.AuthChange].,
2,,72,12,"E.Info.AUM-4.AUM],",functionally confirm the ability to change authenticator
2,,72,13,E.Info.AUM-4.AUM.AuthChange],by
2,,72,21,E.Info.AUM-4.AUM.AuthChange].,
2,,72,23,E.Info.AUM-4.AUM.AuthChange].,
2,,74,13,E.Info.AUM-5-1.AUM],Description of each authentication mechanism required per AUM-1-1 (network
2,,74,15,E.Info.AUM-5-1.AUM.PwdProperty],Description for each authentication mechanism’s
2,,74,22,E.Info.DT.AUM-5-1],Description of the selected path through the decision tree in Figure 13 for each
2,,74,23,E.Info.AUM-5-1.AUM].,
2,,74,25,E.Info.DT.AUM-5-1],with the following properties:
2,,74,27,E.Info.AUM-5-1.AUM.PwdProperty].,
2,,75,6,"E.Info.AUM-5-1.AUM],",check whether the path
2,,75,7,E.Info.DT.AUM-5-1],ends with “PASS”.
2,,75,8,"E.Info.DT.AUM-5-1],",examine its justification
2,,75,12,E.Info.DT.AUM-5-1],end with “PASS”; and
2,,75,14,E.Info.DT.AUM-5-1].,
2,,75,16,E.Info.DT.AUM-5-1],ends with “FAIL”; or
2,,75,18,E.Info.DT.AUM-5-1].,
2,,76,9,E.Info.AUM-5-1.AUM.PwdProperty],belongs to [IC.AUM-5-
2,,76,12,E.Info.AUM-5-1.AUM],
2,,76,13,E.Info.AUM-5-1.AUM.PwdProperty],
2,,76,15,E.Info.AUM-5-1.AUM.PwdProperty],by:
2,,76,17,E.Info.AUM-5-1.AUM.PwdProperty];,and
2,,76,20,E.Info.AUM-5-1.AUM.PwdProperty],
2,,76,22,E.Info.AUM-5-1.AUM.PwdProperty],by:
2,,76,34,E.Info.AUM-5,-
2,,76,44,E.Info.AUM-5,-
2,,77,9,E.Info.AUM-5-2.AUM],Description of each authentication mechanism required per AUM-1-1 (network
2,,77,11,E.Info.AUM-5-2.AUM.PwdProperty],Description for each authentication mechanism’s non-
2,,77,25,E.Info.DT.AUM-5-2],Description of the selected path through the decision tree in Figure 14 for each
2,,77,26,E.Info.AUM-5-2.AUM].,
2,,77,28,E.Info.DT.AUM-5-2],with the following property:
2,,77,30,E.Info.AUM-5-2.AUM.PwdProperty].,
2,,78,6,"E.Info.AUM-5-2.AUM],",check whether the path
2,,78,7,E.Info.DT.AUM-5-2],ends with “PASS”.
2,,78,8,"E.Info.DT.AUM-5-2],",examine its justification
2,,78,12,E.Info.DT.AUM-5-2],end with “PASS”; and
2,,78,14,E.Info.DT.AUM-5-2].,
2,,78,16,E.Info.DT.AUM-5-2],ends with “FAIL”; or
2,,78,18,E.Info.DT.AUM-5-2].,
2,,79,10,E.Info.AUM-5-2.AUM],
2,,79,11,E.Info.AUM-5-2.AUM.PwdProperty],belongs
2,,79,13,E.Info.AUM-5-2.AUM.PwdProperty],by:
2,,79,17,E.Info.AUM-5-2.AUM.PwdProperty],
2,,79,19,E.Info.AUM-5-2.AUM.PwdProperty],by:
2,,79,27,E.Info.AUM-5-2.AUM.PwdProperty],
2,,79,29,E.Info.AUM-5-2.AUM.PwdProperty],by:
2,,80,4,E.Info.AUM-5-2.AUM.PwdProperty].,
2,,80,14,E.Info.AUM-5,-
2,,80,24,E.Info.AUM-5,-
2,,81,19,E.Info.AUM-6.AUM],Description of each authentication mechanism required per AUM-1-1 (network
2,,81,21,E.Info.AUM-6.AUM.BFProtection],Description how the resilience against brute force attacks is
2,,81,23,E.Info.DT.AUM-6],Description of the selected path through the decision tree in Figure 15 for each
2,,81,24,E.Info.AUM-6.AUM].,
2,,81,26,E.Info.DT.AUM-6],with the following property:
2,,81,36,E.Info.AUM,-
2,,82,6,"E.Info.AUM-6.AUM],",check whether the path through
2,,82,7,E.Info.DT.AUM-6],ends with “PASS”.
2,,82,8,"E.Info.DT.AUM-6],",examine its justification
2,,82,12,E.Info.DT.AUM-6],end with “PASS”; and
2,,82,14,E.Info.DT.AUM-6].,
2,,82,16,E.Info.DT.AUM-6],ends with “FAIL”; or
2,,82,18,E.Info.DT.AUM-6].,
2,,83,6,E.Info.AUM-6.AUM],
2,,83,7,E.Info.AUM-6.AUM.BFProtection],belongs to
2,,83,9,E.Info.AUM-6.AUM.BFProtection],by:
2,,83,12,E.Info.AUM-6.AUM.BFProtection],belongs to
2,,83,14,E.Info.AUM-6.AUM.BFProtection],by:
2,,83,18,E.Info.AUM-6.AUM.BFProtection],
2,,83,20,E.Info.AUM-6.AUM.BFProtection],by:
2,,83,22,E.Info.AUM-6.AUM.BFProtection];,and
2,,83,24,E.Info.AUM-6.AUM.BFProtection],belongs to
2,,83,26,E.Info.AUM-6.AUM.BFProtection],by:
2,,83,30,E.Info.AUM-6.AUM],the confirmations in the implementation category dependent assessment unit are
2,,83,33,E.Info.AUM-6.AUM],a confirmation in the implementation category dependent assessment unit is not
2,,85,10,E.Info.SUM-1.PartOfSoftw],Description of each part of the software affecting the security assets and/or
2,,85,12,E.Info.SUM,-
2,,85,16,E.Info.SUM,-
2,,85,19,E.Info.SUM,-
2,,85,26,E.Info.SUM-1.PartOfSoftw.SUM],Description of the
2,,85,32,E.Info.DT.SUM-1],Description of the selected path through the decision tree in Figure 16  for each part
2,,85,33,E.Info.SUM-1.PartOfSoftw].,
2,,85,35,E.Info.DT.SUM-1],with the following properties:
2,,85,37,E.Info.SUM-1.PartOfSoftw.FuncSaftyImp];,and
2,,85,39,E.Info.SUM-1.PartOfSoftw.Immutable];,and
2,,86,4,E.Info.SUM-1.PartOfSoftw.AltMeasures].,
2,,86,14,"E.Info.SUM-1.PartOfSoftw],",check whether the path through
2,,86,15,E.Info.DT.SUM-1],ends with “NOT APPLICABLE” or “PASS”.
2,,86,16,"E.Info.DT.SUM-1],",check that its justification
2,,86,21,E.Info.DT.SUM-1],ends with
2,,86,23,E.Info.DT.SUM-1],ends with “FAIL”; and
2,,86,25,E.Info.DT.SUM-1].,
2,,87,4,E.Info.DT.SUM-1],ends with “FAIL”; or
2,,87,6,E.Info.DT.SUM-1].,
2,,87,14,E.Info.SUM-1.PartOfSoftw.SUM].,
2,,87,17,"E.Info.SUM-1.PartOfSoftw.SUM],",the manufacturer provides
2,,87,21,E.Info.SUM-1.PartOfSoftw.SUM],which ends with a PASS
2,,87,25,E.Info.SUM-1.PartOfSoftw.SUM].,
2,,87,27,E.Info.SUM-1.PartOfSoftw.SUM].,
2,,88,41,E.Info.SUM-2.SUM],Description of each update mechanism that can update a part of the software
2,,88,42,E.Info.SUM-1.PartOfSoftw],including:
2,,88,43,E.Info.SUM-2.SUM.Sign],
2,,88,45,E.Info.CRY-1.Assets.Cryptography];,and
2,,88,46,E.Info.SUM,-
2,,88,48,E.Info.SCM-1.SCM],with a description of the underlying best practice cryptography as per
2,,88,49,E.Info.CRY-1.Assets.Cryptography];,and
2,,89,3,E.Info.SUM,-
2,,89,4,E.Info.ACM,-
2,,89,13,E.Info.CRY,-
2,,89,22,E.Info.SUM,-
2,,89,25,E.Info.DT.SUM-2],Description of the selected path through the decision tree in Figure 17 for each update
2,,89,26,E.Info.SUM-2.SUM].,
2,,89,28,E.Info.DT.SUM-2],with the following properties:
2,,89,30,E.Info.SUM-2.SUM.Sign];,and
2,,89,32,E.Info.SUM-2.SUM.SecChan];,and
2,,89,34,E.Info.SUM-2.SUM.AccContMech];,and
2,,89,36,E.Info.SUM-2.SUM.Generic].,
2,,90,6,"E.Info.SUM-2.SUM],",check whether the path through the
2,,90,8,"E.Info.DT.SUM-2],",check that its justification
2,,90,9,"E.Info.SUM-2.SUM.Sign],",the
2,,90,13,E.Info.DT.SUM-2],end with “PASS”; and
2,,90,15,E.Info.DT.SUM-2].,
2,,90,17,E.Info.DT.SUM-2],ends with “FAIL”; or
2,,90,19,E.Info.DT.SUM-2].,
2,,91,7,E.Info.SUM-2.SUM].,
2,,91,11,E.Info.SUM-2.SUM],
2,,92,7,E.Info.SUM-2.SUM],the confirmations in the implementation category dependent assessment unit are
2,,92,10,E.Info.SUM-2.SUM],a confirmation in the implementation category dependent assessment unit is not
2,,93,23,E.Info.SUM-3.SUM],"Description of each update mechanism required per SUM-1, including:"
2,,93,24,E.Info.SUM-3.SUM.Automation],Description of the means to automate the update
2,,93,26,E.Info.DT.SUM-3],Description of the selected path through the decision tree in Figure 18 for each update
2,,93,27,E.Info.SUM-3.SUM].,
2,,93,29,E.Info.DT.SUM-3],with the following properties:
2,,93,31,E.Info.SUM-3.SUM.Automation].,
2,,93,35,E.Info.SUM-3.SUM.Automation],as required per SUM-3.
2,,94,7,E.Info.DT.SUM-3],ends with “PASS” or “FAIL”.
2,,94,8,"E.Info.DT.SUM-3],",examine its justification
2,,94,12,E.Info.DT.SUM-3],end with “PASS”; and
2,,94,14,E.Info.DT.SUM-3].,
2,,94,16,E.Info.DT.SUM-3],ends with “FAIL”; or
2,,94,18,E.Info.DT.SUM-3].,
2,,95,7,E.Info.SUM-3.SUM.Automation].,
2,,95,12,E.Info.SUM-3.SUM],functionally assess whether the
2,,95,13,E.Info.SUM-3.SUM.Automation],by:
2,,95,24,E.Info.SUM-3.SUM].,
2,,95,26,E.Info.SUM-3.SUM].,
2,,96,36,E.Info.SSM-1.SecurityAsset],"Description of each security asset persistently stored on the equipment,"
2,,97,11,E.Info.SSM,-
2,,97,17,E.Info.SSM,-
2,,97,19,E.Info.SSM-1.PrivacyAsset],"Description of each privacy asset persistently stored on the equipment,"
2,,97,30,E.Info.SSM,-
2,,97,37,E.Info.SSM-1.PrivacyAsset.SSM],Description of the secure storage mechanism.
2,,97,38,E.Info.DT.SSM-1],Description of the selected path through the decision tree in Figure 19 for each
2,,97,39,E.Info.SSM-1.SecurityAsset],and [E.Info.SSM-
2,,97,42,E.Info.DT.SSM-1],with the following properties:
2,,97,44,E.Info.SSM-1.SecurityAsset.Environment],or
2,,97,45,E.Info.SSM-1.PrivacyAsset.Environment];,and
2,,97,55,E.Info.SSM,-
2,,97,56,E.Info.SSM-1.PrivacyAsset.SSM].,
2,,98,6,E.Info.SSM-1.SecurityAsset],and [E.Info.SSM-
2,,98,7,E.Info.DT.SSM-1],ends
2,,98,9,"E.Info.DT.SSM-1],",examine its justification
2,,98,13,E.Info.DT.SSM-1],ends with
2,,98,15,E.Info.DT.SSM-1],ends with “FAIL”; and
2,,98,17,E.Info.DT.SSM-1].,
2,,98,19,E.Info.DT.SSM-1],ends with “FAIL”; or
2,,98,21,E.Info.DT.SSM-1].,
2,,99,6,E.Info.SSM-1.SecurityAsset],and privacy assets documented in [E.Info.SSM-1.PrivacyAsset] are
2,,99,12,E.Info.SSM-1.SecurityAsset].,
2,,99,14,E.Info.SSM-1.PrivacyAsset].,
2,,99,17,E.Info.SSM-1.SecurityAsset],and all privacy assets persistently stored found are
2,,99,18,E.Info.SSM-1.PrivacyAsset].,
2,,99,20,E.Info.SSM-1.SecurityAsset],or a persistently stored privacy asset is found which
2,,99,21,E.Info.SSM-1.PrivacyAsset].,
2,,99,30,"E.Info.SSM-1.SecurityAsset],",functionally confirm it is persistently
2,,99,31,E.Info.SSM-1.SecurityAsset.SSM].,
2,,99,32,"E.Info.SSM-1.PrivacyAsset],",functionally confirm it is persistently
2,,99,33,E.Info.SSM-1.PrivacyAsset.SSM].,
2,,99,37,E.Info.SSM-1.SecurityAsset.SSM];,and
2,,100,4,E.Info.SSM-1.PrivacyAsset.SSM].,
2,,100,7,E.Info.SSM-1.SecurityAsset.SSM];,or
2,,100,9,E.Info.SSM-1.PrivacyAsset.SSM].,
2,,101,11,E.Info.SSM-2.SSM],"Description of each secure storage mechanism, including"
2,,101,13,E.Info.SSM,-
2,,101,20,E.Info.SSM,-
2,,101,25,E.Info.SSM,-
2,,101,30,E.Info.SSM,-
2,,101,35,E.Info.SSM-2.SSM.Generic],
2,,102,7,E.Info.DT.SSM-2],Description of the selected path through the decision tree in Figure 20 for each secure
2,,102,8,E.Info.SSM-2.SSM].,
2,,102,10,E.Info.DT.SSM-2],with the following properties:
2,,102,12,E.Info.SSM-2.SSM.DigitalSignature];,and
2,,102,14,E.Info.SSM-2.SSM.AccessControl];,and
2,,102,16,E.Info.SSM-2.SSM.OTProgrammable];,and
2,,102,18,E.Info.SSM-2.SSM.HardwareProtection];,and
2,,102,20,E.Info.SSM-2.SSM.Generic].,
2,,103,6,E.Info.SSM-2.SSM],check whether the path through the decision
2,,103,7,E.Info.DT.SSM-2],ends with “PASS”.
2,,103,8,"E.Info.DT.SSM-2],",examine its justification
2,,103,12,E.Info.DT.SSM-2],end with “PASS”; and
2,,103,14,E.Info.DT.SSM-2].,
2,,103,16,E.Info.DT.SSM-2],ends with “FAIL”; or
2,,103,18,E.Info.DT.SSM-2].,
2,,104,10,E.Info.SSM-2.SSM],
2,,104,13,E.Info.SSM-2.SSM.DigitalSignature];,and
2,,104,20,E.Info.SSM-2.SSM.AccessControl];,and
2,,104,24,E.Info.SSM-2.SSM.OTProgrammable];,and
2,,104,28,E.Info.SSM-2.SSM.HardwareProtection];,and
2,,104,33,E.Info.SSM-2.SSM.Generic];,and
2,,105,5,E.Info.SSM-2.SSM],the confirmations in the implementation category dependent assessment units are
2,,105,8,E.Info.SSM-2.SSM],a confirmation in the implementation category dependent assessment units is not
2,,106,7,E.Info.SSM-3.SSM],Description of each secure storage mechanism that persistently stores confidential
2,,106,10,E.Info.SSM-3.SSM.Asset],"List of all confidential personal information, confidential"
2,,106,12,E.Info.SSM,-
2,,106,18,E.Info.SSM,-
2,,106,24,E.Info.SSM,-
2,,106,30,E.Info.SSM-3.SSM.Generic],
2,,106,42,E.Info.DT.SSM-3],Description of the selected path through the decision tree in Figure 21 for each secure
2,,106,43,E.Info.SSM-3.SSM].,
2,,107,4,E.Info.DT.SSM-3],with the following properties:
2,,107,6,E.Info.SSM-3.SSM.Encryption];,and
2,,107,8,E.Info.SSM-3.SSM.AccessControl];,and
2,,107,10,E.Info.SSM-3.SSM.HardwareProtection];,and
2,,107,12,E.Info.SSM-3.SSM.Generic].,
2,,108,3,E.Info.SSM-3.SSM],check whether the path through the decision
2,,108,4,E.Info.DT.SSM-3],ends with “PASS”.
2,,108,5,"E.Info.DT.SSM-3],",examine its justification
2,,108,9,E.Info.DT.SSM-3],end with “PASS”; and
2,,108,11,E.Info.DT.SSM-3].,
2,,108,13,E.Info.DT.SSM-3],ends with “FAIL”; or
2,,108,15,E.Info.DT.SSM-3].,
2,,108,20,E.Info.SSM-3.SSM.Asset],are complete.
2,,108,26,E.Info.SSM-3.SSM.Asset].,
2,,108,30,E.Info.SSM-3.SSM.Asset].,
2,,108,33,E.Info.SSM,-
2,,109,12,E.Info.SSM-3.SSM],
2,,109,15,E.Info.SSM-3.SSM.Encryption];,and
2,,109,23,E.Info.SSM-3.SSM.AccessControl];,and
2,,109,28,E.Info.SSM-3.SSM.HardwareProtection];,and
2,,109,36,E.Info.SSM-3.SSM.Generic];,and
2,,110,5,E.Info.SSM-3.SSM],the confirmations in the implementation category dependent assessment units are
2,,110,8,E.Info.SSM-3.SSM],a confirmation in the implementation category dependent assessment units is not
2,,111,21,E.Info.SCM-1.NetworkInterface],Description of each network interface including:
2,,111,23,E.Info.SCM-1.NetworkInterface.Radio],Technology
2,,111,26,E.Info.SCM-1.NetworkInterface.Wired],Electrical
